field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
year,Year of Manufacture,model,Civic Type R,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Civic Type R,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Civic Type R,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Civic Type R,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Civic Type R,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Civic Type R,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Civic Type R,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Civic Type R,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Civic Type R,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Civic Type R,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Civic Type R,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Civic Type R,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Civic Type R,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Civic Type R,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Civic Type R,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Civic Type R,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Civic Type R,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Civic Type R,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,City Sedan,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,City Sedan,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,City Sedan,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,City Sedan,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,City Sedan,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,City Sedan,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,City Sedan,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,City Sedan,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,City Sedan,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,City Sedan,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,City Sedan,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,City Sedan,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,City Sedan,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,City Sedan,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,City Sedan,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,City Sedan,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,City Sedan,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,City Sedan,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,City Sedan,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,City Sedan,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,City Sedan,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,City Sedan,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,City Sedan,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,City Sedan,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,City Sedan,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,City Sedan,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,City Sedan,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,City Sedan,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,City Sedan,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,City Sedan,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,City Sedan,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,City Sedan,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,City Sedan,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,City Sedan,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,City Sedan,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,City Sedan,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,City Sedan,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,City Sedan,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,City Sedan,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,City Sedan,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,City Sedan,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,City Sedan,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,City Sedan,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,City Sedan,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,City Sedan,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,City Sedan,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,City Sedan,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,City Sedan,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,City Sedan,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,City Sedan,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,City Sedan,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,City Sedan,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,City Sedan,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,City Sedan,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,City Sedan,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,City Sedan,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,City Sedan,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,City Sedan,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,City Sedan,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,City Sedan,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,City Sedan,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,City Sedan,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,City Sedan,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,City Sedan,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,City Sedan,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,City Sedan,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,City Sedan,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,City Sedan,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,City Hatchback,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,City Hatchback,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,City Hatchback,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,City Hatchback,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,City Hatchback,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,City Hatchback,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,City Hatchback,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,City Hatchback,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,City Hatchback,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,City Hatchback,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,City Hatchback,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,City Hatchback,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,City Hatchback,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,City Hatchback,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,City Hatchback,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,City Hatchback,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,City Hatchback,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,City Hatchback,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,City Hatchback,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,City Hatchback,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,City Hatchback,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,City Hatchback,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,City Hatchback,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,City Hatchback,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,City Hatchback,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,City Hatchback,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,City Hatchback,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,City Hatchback,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,City Hatchback,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,City Hatchback,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,City Hatchback,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,City Hatchback,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,City Hatchback,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,City Hatchback,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,City Hatchback,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,City Hatchback,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,City Hatchback,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,City Hatchback,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,City Hatchback,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,City Hatchback,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,City Hatchback,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,City Hatchback,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,City Hatchback,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,City Hatchback,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,City Hatchback,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,City Hatchback,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,City Hatchback,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,City Hatchback,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,City Hatchback,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,City Hatchback,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,City Hatchback,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,City Hatchback,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,City Hatchback,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,City Hatchback,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,City Hatchback,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,City Hatchback,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,City Hatchback,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,City Hatchback,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,City Hatchback,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,City Hatchback,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,City Hatchback,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,City Hatchback,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,City Hatchback,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,City Hatchback,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,City Hatchback,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,City Hatchback,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,City Hatchback,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,City Hatchback,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,HR-V,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,HR-V,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,HR-V,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,HR-V,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,HR-V,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,HR-V,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,HR-V,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,HR-V,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,HR-V,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,HR-V,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,HR-V,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,HR-V,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,HR-V,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,HR-V,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,HR-V,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,HR-V,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,HR-V,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,HR-V,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,HR-V,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,HR-V,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,HR-V,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,HR-V,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,HR-V,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,HR-V,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,HR-V,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,HR-V,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,HR-V,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,HR-V,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,HR-V,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,HR-V,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,HR-V,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,HR-V,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,HR-V,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,HR-V,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,HR-V,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,HR-V,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,HR-V,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,HR-V,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,HR-V,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,HR-V,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,HR-V,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,HR-V,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,HR-V,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,HR-V,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,HR-V,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,HR-V,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,HR-V,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,HR-V,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,HR-V,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,HR-V,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,HR-V,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,HR-V,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,HR-V,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,HR-V,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,HR-V,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,HR-V,1972,1972,true,true,true,true,,55,true
